Category,Id,ParentId (more info),Speaker/Action (in blue),Stress,Affection,Darkness,BodyCn,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Fetish_JINE001,Event_Fetish (First Part),ame,,,,嗳嗳嗳告诉我你的性癖嘛。你喜欢什么样的呀？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Fetish (First Part),Any Open-Text Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Fetish_JINE002,Event_Fetish (First Part; end),ame,-1,,,哦~（无关心）,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Sea_JINE001,Event_Sea (First Part),ame,,,,我已经彻底疲倦了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Sea_JINE002,Event_Sea (First Part),ame,,,,不如我们结束这一切 现在就去海边吧,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Sea_JINE002_Option001,Event_Sea (Option1),pi,,,,好哦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Sea (Option1),See Ocean,-15,6,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Sea_JINE003,Event_Sea (Option1),ame,,,,大海万岁～～～～～～,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Sea (Option1;end),Tweet: See Ocean,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Sea_JINE002_Option002,Event_Sea (Option2),pi,,,,不行,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Sea_JINE004,Event_Sea (Option2;end),ame,,,,阿P真的好严格……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Instead_JINE001,Event_Instead (First Part),ame,,,,我说我说，我懒得发推文了啦，今天阿P你来用超天酱的号来发推吧,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Instead (First Part),Any Open-Text Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Instead (First Part),Tweet: Open-Text,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Instead_JINE002,Event_Instead (First Part;end),ame,-2,,,阿P真的去发推了，笑死,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Pudding_JINE000,Event_Pudding (First Part),ame,,,,我没打招呼就把冰箱里的布丁吃了 会被判死刑吗？？？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Pudding_JINE_Option_000,Event_Pudding (Option1),pi,,,,死刑,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Pudding_JINE_Respond_000,Event_Pudding (Option1;end),ame,,,,呜呜～我死后也会变成鬼一直缠着阿P的 你要做好心理准备哦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Pudding_JINE_Option_001,Event_Pudding (Option2),pi,,,,原谅你,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Pudding_JINE_Respond_001,Event_Pudding (Option2;end),ame,1,,,嗯 能被糖糖吃掉也是布丁的荣幸 所以当然没问题,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Pudding_JINE_Option_002,Event_Pudding (Option3),pi,,,,糖糖可以随便吃哦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Pudding_JINE_Respond_002,Event_Pudding (Option3;end),ame,2,,,草啊你人也太好了吧 是不是发烧了？？？你这样反而让我好害怕哦！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Test_JINE001,Event_Test (First Part),ame,,,,来玩墨迹测验嘛。这个看起来像什么？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Test (First Part),Any Open-Text Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Test_JINE002,Event_Test (First Part;end),ame,,,,如果像{0}的话，我看看哦…………看不懂！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Hairstyle_JINE001,Event_Hairstyle (First Part),ame,,,,想换个发型了，阿P喜欢什么样子的糖糖？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Hairstyle_JINE001_Option001,Event_Hairstyle (Option1),pi,,,,侧马尾,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Hairstyle_JINE001_Option002,Event_Hairstyle (Option2),pi,,,,单马尾,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Hairstyle_JINE001_Option003,Event_Hairstyle (Option3),pi,,,,散发,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Hairstyle_JINE001_Option004,Event_Hairstyle (Option4),pi,,,,钻头发型,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Hairstyle (Second Part),Hairstyle Change,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Hairstyle_JINE002,Event_Hairstyle (Second Part;end),ame,,,,怎么样，好看吗？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Money_JINE001,Event_Money (First Part),ame,,,,我要出去玩！给我零花钱！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Money_JINE001_Option001,Event_Money (Option1),pi,,,,给10圆,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Money_JINE001_Reply001,Event_Money (Option1;end),ame,-1,,,这点钱连小学生都打发不了好吧！！！真是的，看我今天赖在家黏你一整天！！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Money_JINE001_Option002,Event_Money (Option2),pi,,,,给3000圆,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Money_JINE001_Reply002,Event_Money (Option2;end),ame,-2,,,好适中的金额！！回来的时候顺便给你带个晚饭好了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Money_JINE001_Option003,Event_Money (Option3),pi,,,,给10000圆,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Money_JINE001_Reply003,Event_Money (Option3;end),ame,2,,,等下，怎么给这么多？你是想叫我拿这钱去泡牛郎吗？？？太过分了……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Suki10_JINE001,Event_Suki10 (First Part),ame,,,,问你哦，你喜欢我吗？喜欢的话，就说十个喜欢的点给我听！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Suki10 (First Part),Click the Text Box,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Suki10_JINE002,Event_Suki10 (First Part;end),ame,-1,,,噗噗～时间到～不过还是谢谢你拼命去想,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Seikei_JINE001,Event_Seikei (First Part),ame,,,,如果我要整容，你觉得整哪里比较好？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Seikei_JINE001_Option001,Event_Seikei (Option1),pi,,,,脸,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Seikei_JINE002,Event_Seikei (Option1;end),ame,2,,,人家颜值已经是天下第一了，没什么要改动的啦！阿P，你真的很没礼貌欸,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Seikei_JINE001_Option002,Event_Seikei (Option2),pi,,,,胸,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Seikei_JINE003,Event_Seikei (Option2;end),ame,-1,,,你喜欢更大的吗？阿P你好色喔！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Seikei_JINE001_Option003,Event_Seikei (Option3),pi,,,,手腕,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Seikei_JINE004,Event_Seikei (Option3;end),ame,-2,,,你想让我把割腕的伤疤消除掉？好有道理……阿P真的好聪明,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_AmePiercerd_JINE001,Event_AmePiercerd (First Part),ame,,,,嗳，你来帮我打耳洞嘛 让喜欢的人给自己打耳洞很棒不是吗 有一种被支配着的感觉 鸡皮疙瘩都要起来了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_AmePiercerd_JINE002,Event_AmePiercerd (First Part),ame,,,,我好怕我好怕我好怕,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_AmePiercerd_JINE003,Event_AmePiercerd (First Part),ame,,,,我好怕！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_AmePiercerd_JINE004,Event_AmePiercerd (First Part),ame,,,,但是来吧！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_AmePiercerd_JINE004_Option001,Event_AmePiercerd (Option1),pi,,,,给她打,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_AmePiercerd_JINE005,Event_AmePiercerd (Option1;end),ame,-1,,,哇！打好了！合适吗？合适吗？快他妈夸我合适！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_AmePiercerd_JINE004_Option002,Event_AmePiercerd (Option2),pi,,,,还是算了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_AmePiercerd_JINE006,Event_AmePiercerd (Option2;end),ame,1,,,诶——？！搞半天结果你给我说不打？！你这个……怂货！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Haikuwoyome_JINE001,Event_Haikuwoyome (First Part),ame,,,,阿P 背首诗！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Haikuwoyome (First Part),Any Open-Text Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Haikuwoyome_JINE002,Event_Haikuwoyome (First Part;end),ame,-2,,,哦~（无关心）,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi001,Event_Kurorekisi (First Part),ame,,,,阿P，你在读中学的时候有过什么黑历史吗？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Kurorekisi (First Part),Any Open-Text Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi002,Event_Kurorekisi (First Part),ame,,,,诶～！糖糖啊，,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi003,Event_Kurorekisi (First Part),ame,,,,当时会在匿名版发V家自设同人文哦,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi004,Event_Kurorekisi (First Part),ame,,,,我靠一想起来就差点要呕吐！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi005,Event_Kurorekisi (Second Part),ame,,,,那读高中的时候咧？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Kurorekisi (Second Part),Any Open-Text Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi006,Event_Kurorekisi (Second Part),ame,,,,谢谢有笑到！嗯，糖糖嘛～,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi007,Event_Kurorekisi (Second Part),ame,,,,搞过“#吐黑泥亲友扩列”之类的……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi008,Event_Kurorekisi (Second Part),ame,,,,虽然最后只有想网恋的人来fo我……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi009,Event_Kurorekisi (Third Part),ame,,,,那现在有做什么蠢事咧？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi009_Option001,Event_Kurorekisi (3rdOption1),pi,,,,跟糖糖交往,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi010,Event_Kurorekisi (3rdOption1;end),ame,-1,,,QAQ……不过，算了。就用我自己纯洁无瑕的心灵来把你的黑历史抹白好了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi009_Option002,Event_Kurorekisi (3rdOption2),pi,,,,其实我有玩约约,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi011,Event_Kurorekisi (3rdOption2),ame,,,,就算你说那是开玩笑的我也不会原谅你！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi012,Event_Kurorekisi (3rdOption2;end),ame,-2,,,把手机交出来！我马上给你砸了～！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi009_Option003,Event_Kurorekisi (3rdOption3),pi,,,,割腕自残,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi013,Event_Kurorekisi (3rdOption3),ame,,,,怎么会……没想到连阿P都病得那么重……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Kurorekisi014,Event_Kurorekisi (3rdOption3;end),ame,-2,,,草你这手腕不是平整得很吗！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate001,Event_NextDate (First Part),ame,,,,阿P！！！！喂阿P！！！！我们下次去哪里约会啊？？？？？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate001_Option001,Event_NextDate (Option1),pi,,,,由ｘ里王国,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate002,Event_NextDate (Option1),ame,,,,我们什么时候变成她的国民了啊？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate001_Option002,Event_NextDate (Option2),pi,,,,阿姆斯特丹,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate003,Event_NextDate (Option2),ame,,,,那下次企划的内容就做超天酱荷兰游记好了！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate004,Event_NextDate (Option2),ame,,,,……那瞬间就会被人想到我们是去吸那个的吧！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate001_Option003,Event_NextDate (Option3),pi,,,,月球,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate005,Event_NextDate (Option3),ame,,,,我俩原来是想要看看月球背面的外星人啊……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate006,Event_NextDate (Second Part),ame,-1,,,你倒是提个更现实点的拍摄地好不好！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate006_Optuion001,Event_NextDate (2ndOption1),pi,,,,秋叶原,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate007,Event_NextDate (2ndOption1),ame,,,,死宅吗你！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate008,Event_NextDate (2ndOption1),ame,,,,不对，我们好像就是死宅……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate006_Optuion002,Event_NextDate (2ndOption2),pi,,,,吉原,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate009,Event_NextDate (2ndOption2),ame,,,,你是想让糖糖后半生做洗浴做到死吗？！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate010,Event_NextDate (2ndOption2),ame,,,,我会赚很多钱回来的……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate006_Optuion003,Event_NextDate (2ndOption3),pi,,,,池袋,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate011,Event_NextDate (2ndOption3),ame,,,,诶！也 太 普 通 了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate012,Event_NextDate (Third Part),ame,-1,,,不要在都内拍嘛，把眼光放远一点啊,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate012_Option001,Event_NextDate (3rdOption1),pi,,,,热海,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate012_Option002,Event_NextDate (3rdOption2),pi,,,,草津,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate012_Option003,Event_NextDate (3rdOption3),pi,,,,所泽,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate013,Event_NextDate (Fourth Part),ame,-1,1,,啊～但是交通好麻烦。还是挑个近的好了！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate013_Optuin001,Event_NextDate (Fourth Part),pi,,,,滚,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_NextDate014,Event_NextDate (Fourth Part;end),ame,-1,1,,嘤～阿P欺负人家～！！悲伤炸裂～,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru001,Event_Yandeiru (First Part),ame,,,,糖糖，是不是还是去死一死比较好……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru001_Optuion001,Event_Yandeiru (Option1),pi,,,,先别死啊,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru002,Event_Yandeiru (Option1),ame,,,,你这反应好微妙啊……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru001_Optuion002,Event_Yandeiru (Option2),pi,,,,要活下去啊！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru003,Event_Yandeiru (Option2),ame,1,,,可是，糖糖又没有活着的价值……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru001_Optuion003,Event_Yandeiru (Option3),pi,,,,死～寂,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru004,Event_Yandeiru (Option3),ame,-1,,,诶！！什么人会在这种时候玩梗啊？？？？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru005,Event_Yandeiru (Second Part),ame,,,,我还是觉得就算活着也没什么意义呢,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru005_Option001,Event_Yandeiru (2ndOption1),pi,,,,糖糖也是有些优点的叭 大概,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru006,Event_Yandeiru (2ndOption1),ame,,,,你会不会安慰人啊？！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru005_Option002,Event_Yandeiru (2ndOption2),pi,,,,你有颜值啊,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru007,Event_Yandeiru (2ndOption2),ame,-1,,,嗯～这倒是，本小姐确实长得比别人美一千倍,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru005_Option003,Event_Yandeiru (2ndOption3),pi,,,,雀食,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru008,Event_Yandeiru (2ndOption3),ame,,,,(´・8・`)……不是，你居然还同意！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru009,Event_Yandeiru (Third Part),ame,,,,世界上没有一个人愿意爱糖糖,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru009_Option001,Event_Yandeiru (3rdOption1),pi,,,,不如砍掉重练吧！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru010,Event_Yandeiru (3rdOption1),ame,1,,,确实！毕竟这辈子也就这样了嘛！啊喂你怎么能叫我去死啊！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru009_Option002,Event_Yandeiru (3rdOption2),pi,,,,不是还有宅宅们嘛,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru011,Event_Yandeiru (3rdOption2),ame,1,,,诶？那阿P你不爱我吗？！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru009_Option003,Event_Yandeiru (3rdOption3),pi,,,,你是古独的烈人,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru012,Event_Yandeiru (3rdOption3),ame,-1,,,那我还是选达尔锡好了……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru013,Event_Yandeiru (Fourth Part),ame,,,,哎，不要贫了，快试着说你爱我,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Yandeiru (4thOption1),"Text ""I love you"" (not case sensitive)",,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru014,Event_Yandeiru (4thOption1;end),ame,-1,,,"嘿嘿
那为了你，我就活着好啦",,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,,Event_Yandeiru (4thOption2),Any Open-Text Answer,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yandeiru015,Event_Yandeiru (4thOption2;end),ame,1,,,讨厌你。没有啦，还是喜欢的……,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon001,Event_Yutabon (First Part),ame,,,,学校这种东西上来干嘛！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon001_Option001,Event_Yutabon (Option1),pi,,,,没绰！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon001_Option002,Event_Yutabon (Option2),pi,,,,大概吧,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon001_Option003,Event_Yutabon (Option3),pi,,,,不对，当然要去上了,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon002,Event_Yutabon (Second Part),ame,,,,在家躺平就好了！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon002_Option001,Event_Yutabon (2ndOption1),pi,,,,很对！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon002_Option002,Event_Yutabon (2ndOption2),pi,,,,大概？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon002_Option003,Event_Yutabon (2ndOption3),pi,,,,不是，你也收拾下房间啊,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon003,Event_Yutabon (Third Part),ame,,,,你要满足糖糖所有任性的要求！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon003_Option001,Event_Yutabon (3rdOption1),pi,,,,说得好！！！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon003_Option002,Event_Yutabon (3rdOption2),pi,,,,是吗……？,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon003_Option003,Event_Yutabon (3rdOption3),pi,,,,不行，今天的我会很严格,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon004,Event_Yutabon (Fourth Part),ame,,,,不想直播也可以不播！,,,,,,,,,,,,,,,,,,,,,,
Random Noon Event: Daily,Event_Yutabon004_Option001,Event_Yutabon (Fourth Part;end),pi,,,,给我滚去直播,,,,,,,,,,,,,,,,,,,,,,
